driverId,predicted_position,start_position,position,grid
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,17,17
841,1,20,17,17
841,1,20,16,17
841,1,20,16,17
841,1,20,16,17
841,1,20,14,17
841,1,20,14,17
841,1,20,14,17
841,1,20,14,17
841,1,20,14,17
841,1,20,14,17
841,1,20,15,17
841,1,20,15,17
841,1,20,16,17
841,1,20,16,17
841,1,20,16,17
841,1,20,15,17
841,1,20,15,17
841,1,20,15,17
841,1,20,15,17
841,1,20,16,17
841,1,20,16,17
841,1,20,16,17
841,1,20,15,17
841,1,20,16,17
841,1,20,16,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
841,1,20,18,17
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,12,19
844,2,20,13,19
844,2,20,13,19
844,2,20,13,19
844,2,20,12,19
844,2,20,10,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,7,19
844,2,20,6,19
844,2,20,6,19
844,2,20,6,19
844,2,20,5,19
844,2,20,4,19
844,2,20,4,19
844,2,20,3,19
844,2,20,3,19
844,2,20,3,19
844,2,20,3,19
844,2,20,3,19
844,2,20,4,19
844,2,20,13,19
844,2,20,13,19
844,2,20,12,19
844,2,20,10,19
844,2,20,10,19
844,2,20,9,19
844,2,20,9,19
844,2,20,8,19
844,2,20,8,19
844,2,20,8,19
844,2,20,8,19
852,3,20,20,12
852,3,20,20,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,20,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,19,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,18,12
852,3,20,17,12
852,3,20,17,12
852,3,20,17,12
852,3,20,17,12
852,3,20,17,12
852,3,20,17,12
852,3,20,17,12
