driverId,predicted_position,start_position,position,grid
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,4,1
830,14,1,4,1
830,14,1,4,1
830,14,1,4,1
830,14,1,3,1
830,14,1,3,1
830,14,1,3,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,2,1
830,14,1,1,1
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,2,2
1,2,2,2,2
1,2,2,2,2
1,2,2,2,2
1,2,2,2,2
1,2,2,2,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,1,2
1,2,2,2,2
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,13,3
846,15,3,12,3
846,15,3,11,3
846,15,3,10,3
846,15,3,10,3
846,15,3,9,3
846,15,3,8,3
846,15,3,8,3
846,15,3,8,3
846,15,3,8,3
846,15,3,8,3
846,15,3,7,3
846,15,3,7,3
846,15,3,7,3
846,15,3,7,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,5,3
846,15,3,9,3
846,15,3,8,3
846,15,3,8,3
846,15,3,7,3
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,2,4
815,19,4,1,4
815,19,4,1,4
815,19,4,1,4
815,19,4,1,4
815,19,4,1,4
815,19,4,1,4
815,19,4,5,4
815,19,4,5,4
815,19,4,4,4
815,19,4,4,4
815,19,4,4,4
815,19,4,4,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
815,19,4,3,4
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,3,5
832,4,5,3,5
832,4,5,3,5
832,4,5,3,5
832,4,5,4,5
832,4,5,8,5
832,4,5,8,5
832,4,5,8,5
832,4,5,8,5
832,4,5,7,5
832,4,5,7,5
832,4,5,7,5
832,4,5,7,5
832,4,5,7,5
832,4,5,6,5
832,4,5,6,5
832,4,5,6,5
832,4,5,6,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,4,5
832,4,5,3,5
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,8,6
822,5,6,7,6
822,5,6,7,6
822,5,6,7,6
822,5,6,6,6
822,5,6,6,6
822,5,6,5,6
822,5,6,5,6
822,5,6,4,6
822,5,6,3,6
822,5,6,3,6
822,5,6,3,6
822,5,6,3,6
822,5,6,3,6
822,5,6,3,6
822,5,6,9,6
822,5,6,9,6
822,5,6,9,6
822,5,6,8,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,6,6
822,5,6,5,6
822,5,6,5,6
822,5,6,5,6
822,5,6,5,6
822,5,6,6,6
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,6,7
844,7,7,16,7
844,7,7,15,7
844,7,7,14,7
844,7,7,13,7
844,7,7,13,7
844,7,7,12,7
844,7,7,11,7
844,7,7,11,7
844,7,7,9,7
844,7,7,9,7
844,7,7,9,7
844,7,7,9,7
844,7,7,9,7
844,7,7,8,7
844,7,7,8,7
844,7,7,8,7
844,7,7,9,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,12,7
844,7,7,10,7
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,6,8
852,17,8,6,8
852,17,8,6,8
852,17,8,5,8
852,17,8,5,8
852,17,8,4,8
852,17,8,4,8
852,17,8,3,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,10,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,7,8
852,17,8,6,8
852,17,8,6,8
852,17,8,6,8
852,17,8,4,8
839,11,9,9,9
