driverId,raceId,driver_overall_skill,driver_circuit_skill,driver_consistency,driver_reliability,driver_aggression,driver_risk_taking,constructor_performance,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,constructorId,code
830,1043.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,79749.0,89219.0,98962.5,82704.5,9,VER
830,1044.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,102753.0,94062.5,110990.0,116375.0,9,VER
830,1045.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,100655.5,95950.0,105107.5,92866.0,9,VER
830,1047.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,103890.0,101912.5,126387.0,104733.5,9,VER
830,1051.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,91225.0,88538.0,106083.0,121490.0,9,VER
830,1052.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,99042.5,98020.0,110136.5,98186.5,9,VER
830,1053.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,86438.0,79106.0,93867.0,76209.0,9,VER
830,1054.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,87554.0,83354.0,94150.0,85435.5,9,VER
830,1055.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,90023.0,85170.0,103162.0,86495.0,9,VER
830,1056.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,81462.0,83536.5,87565.0,81778.5,9,VER
830,1057.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,119191.0,111807.0,112562.0,102119.0,9,VER
830,1058.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,70478.0,69803.5,94112.0,80237.5,9,VER
830,1059.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,108464.5,98174.5,122707.5,92648.5,9,VER
830,1060.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,70276.0,69725.0,81311.0,70950.5,9,VER
830,1062.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,93866.5,86716.0,95804.5,76824.0,9,VER
830,1064.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,81653.0,75385.0,96729.5,78051.5,9,VER
830,1065.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,89866.0,83989.5,98962.5,96783.0,9,VER
830,1066.0,0.4351967277268256,0.4351967277268256,0.0,1.0,0.2062111934663394,0.2062111934663394,544.0,110558.0,100465.0,98962.5,119522.0,9,VER
