Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,EventName,SessionName,EventFormat,RoundNumber
0 days 00:57:34.281000,15.8,54.4,1001.8,True,28.9,79,1.7,2018,Spanish Grand Prix,R,conventional,5
0 days 00:58:34.295000,15.6,54.0,1001.8,True,29.0,77,2.6,2018,Spanish Grand Prix,R,conventional,5
0 days 00:59:34.307000,15.6,53.4,1001.8,True,28.8,69,2.3,2018,Spanish Grand Prix,R,conventional,5
0 days 01:00:34.322000,15.7,54.3,1001.7,True,29.2,65,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:01:34.333000,15.8,53.6,1001.7,True,30.3,68,1.9,2018,Spanish Grand Prix,R,conventional,5
0 days 01:02:34.346000,15.9,52.5,1001.6,True,30.9,69,1.8,2018,Spanish Grand Prix,R,conventional,5
0 days 01:03:34.361000,16.0,53.2,1001.6,True,31.5,33,1.8,2018,Spanish Grand Prix,R,conventional,5
0 days 01:04:34.373000,16.1,52.2,1001.7,True,31.7,247,1.4,2018,Spanish Grand Prix,R,conventional,5
0 days 01:05:34.386000,15.9,51.7,1001.6,False,32.2,27,1.1,2018,Spanish Grand Prix,R,conventional,5
0 days 01:06:34.398000,15.9,52.5,1001.6,True,32.0,72,1.8,2018,Spanish Grand Prix,R,conventional,5
0 days 01:07:34.413000,16.0,53.1,1001.6,True,31.3,91,1.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:08:34.433000,16.2,52.6,1001.6,True,30.7,117,1.4,2018,Spanish Grand Prix,R,conventional,5
0 days 01:09:34.438000,16.3,51.2,1001.7,True,30.6,111,1.0,2018,Spanish Grand Prix,R,conventional,5
0 days 01:10:34.452000,16.1,51.2,1001.6,True,30.3,180,0.8,2018,Spanish Grand Prix,R,conventional,5
0 days 01:11:34.475000,15.9,52.3,1001.6,True,30.6,36,0.9,2018,Spanish Grand Prix,R,conventional,5
0 days 01:12:34.476000,16.0,53.6,1001.6,True,31.2,305,1.0,2018,Spanish Grand Prix,R,conventional,5
0 days 01:13:34.488000,16.1,52.1,1001.6,True,32.5,3,1.4,2018,Spanish Grand Prix,R,conventional,5
0 days 01:14:34.501000,16.1,52.4,1001.5,True,33.0,77,2.5,2018,Spanish Grand Prix,R,conventional,5
0 days 01:15:34.514000,16.2,52.4,1001.5,True,33.4,58,2.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:16:34.528000,16.5,51.9,1001.6,True,34.0,78,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:17:34.538000,16.7,51.6,1001.4,True,34.3,92,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:18:34.549000,16.8,49.9,1001.4,True,32.3,63,2.5,2018,Spanish Grand Prix,R,conventional,5
0 days 01:19:34.565000,16.8,49.7,1001.6,True,31.9,74,2.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:20:34.574000,16.3,49.5,1001.5,True,31.3,79,2.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:21:34.589000,15.8,50.7,1001.5,True,31.2,72,1.9,2018,Spanish Grand Prix,R,conventional,5
0 days 01:22:34.601000,15.9,51.5,1001.5,True,31.1,72,2.1,2018,Spanish Grand Prix,R,conventional,5
0 days 01:23:34.611000,15.8,51.2,1001.5,True,31.4,97,2.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:24:34.626000,15.8,52.2,1001.5,True,31.4,56,1.5,2018,Spanish Grand Prix,R,conventional,5
0 days 01:25:34.635000,15.9,51.6,1001.4,True,30.7,65,2.1,2018,Spanish Grand Prix,R,conventional,5
0 days 01:26:34.648000,16.0,51.7,1001.4,True,30.7,0,2.7,2018,Spanish Grand Prix,R,conventional,5
0 days 01:27:34.660000,16.2,51.5,1001.4,True,31.7,72,3.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:28:34.673000,15.9,51.1,1001.5,True,32.5,73,2.0,2018,Spanish Grand Prix,R,conventional,5
0 days 01:29:34.688000,16.1,51.8,1001.4,True,33.2,31,2.1,2018,Spanish Grand Prix,R,conventional,5
0 days 01:30:34.701000,16.5,51.0,1001.5,True,33.2,77,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:31:34.715000,16.7,50.4,1001.5,True,33.2,68,2.9,2018,Spanish Grand Prix,R,conventional,5
0 days 01:32:34.730000,16.7,50.4,1001.5,True,33.2,68,2.9,2018,Spanish Grand Prix,R,conventional,5
0 days 01:33:34.746000,16.9,49.5,1001.6,False,32.9,64,2.5,2018,Spanish Grand Prix,R,conventional,5
0 days 01:34:34.759000,16.7,50.4,1001.5,False,32.4,279,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:35:34.772000,16.8,50.2,1001.4,False,32.3,76,1.8,2018,Spanish Grand Prix,R,conventional,5
0 days 01:36:34.789000,17.0,49.1,1001.5,False,32.4,52,2.4,2018,Spanish Grand Prix,R,conventional,5
0 days 01:37:34.801000,17.0,50.1,1001.6,False,32.3,64,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:38:34.815000,17.1,49.6,1001.6,False,31.6,65,2.3,2018,Spanish Grand Prix,R,conventional,5
0 days 01:39:34.829000,17.0,49.5,1001.6,False,30.9,90,2.3,2018,Spanish Grand Prix,R,conventional,5
0 days 01:40:34.846000,16.9,49.5,1001.5,False,30.7,99,2.3,2018,Spanish Grand Prix,R,conventional,5
0 days 01:41:34.857000,16.9,49.5,1001.5,False,30.7,99,2.3,2018,Spanish Grand Prix,R,conventional,5
0 days 01:42:34.871000,16.5,51.2,1001.6,False,29.8,62,2.4,2018,Spanish Grand Prix,R,conventional,5
0 days 01:43:34.887000,16.0,52.4,1001.7,False,29.1,71,2.2,2018,Spanish Grand Prix,R,conventional,5
0 days 01:44:34.902000,16.0,53.2,1001.6,True,29.3,77,2.0,2018,Spanish Grand Prix,R,conventional,5
0 days 00:00:13.538000,18.9,76.6,999.6,False,27.8,245,2.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:01:13.552000,18.9,76.2,999.6,False,27.8,191,2.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:02:13.567000,18.9,76.6,999.7,False,27.8,193,2.7,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:03:13.577000,18.8,77.0,999.7,False,27.9,184,2.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:04:13.593000,18.8,76.8,999.6,False,27.7,177,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:05:13.608000,18.7,76.9,999.6,False,27.8,194,2.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:06:13.620000,18.7,76.9,999.6,False,27.7,206,2.7,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:07:13.633000,18.7,76.8,999.6,True,27.7,226,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:08:13.650000,18.6,77.0,999.5,True,27.5,198,3.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:09:13.660000,18.6,77.3,999.6,True,27.5,201,2.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:10:13.677000,18.8,76.9,999.6,True,27.6,172,2.1,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:11:13.689000,18.9,76.1,999.6,True,27.7,117,1.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:12:13.741000,19.0,76.1,999.6,True,27.9,224,1.1,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:13:13.715000,19.0,75.7,999.6,True,27.7,106,1.7,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:14:13.730000,19.2,75.6,999.5,True,27.7,204,1.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:15:13.742000,19.2,75.4,999.5,True,28.1,179,0.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:16:13.756000,19.2,75.3,999.5,False,28.0,188,1.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:17:13.770000,19.1,75.6,999.4,False,27.8,223,1.5,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:18:13.783000,19.0,76.2,999.4,False,27.8,160,1.7,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:19:13.798000,18.9,76.6,999.4,False,27.6,212,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:20:13.809000,18.9,76.0,999.4,False,27.6,239,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:21:13.824000,18.9,76.1,999.5,False,27.6,237,2.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:22:13.853000,19.0,75.8,999.5,False,27.7,235,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:23:13.851000,19.0,75.6,999.5,True,27.6,258,1.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:24:13.926000,19.0,75.8,999.5,True,27.5,169,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:25:14.072000,18.9,76.2,999.4,True,27.4,234,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:26:13.893000,18.9,76.1,999.5,False,27.2,205,2.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:27:13.906000,18.8,76.3,999.5,False,27.0,229,2.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:28:13.920000,18.8,76.7,999.5,False,27.0,181,2.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:29:13.932000,18.8,76.1,999.5,False,27.0,193,2.1,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:30:13.947000,18.7,76.8,999.5,False,27.1,191,2.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:31:13.960000,18.7,76.9,999.5,False,26.9,193,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:32:13.975000,18.6,77.0,999.5,False,26.9,199,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:33:13.989000,18.6,77.5,999.5,True,26.9,0,2.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:34:14.003000,18.7,77.0,999.5,True,27.1,74,0.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:35:14.015000,18.7,76.5,999.5,True,27.2,186,1.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:36:14.026000,18.7,77.0,999.6,True,27.0,170,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:37:14.044000,18.7,77.1,999.5,True,26.9,177,1.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:38:14.055000,18.6,77.4,999.5,True,26.9,0,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:39:14.068000,18.7,77.3,999.5,True,27.1,182,0.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:40:14.082000,18.7,77.1,999.5,True,27.1,206,1.7,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:41:14.096000,18.6,77.5,999.5,True,26.9,192,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:42:14.112000,18.6,77.7,999.5,True,26.9,143,2.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:43:14.124000,18.6,77.8,999.6,True,26.8,115,0.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:44:14.138000,18.7,77.6,999.4,True,26.8,98,0.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:45:14.152000,18.7,77.6,999.5,True,26.8,179,0.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:46:14.165000,18.7,77.5,999.4,True,26.7,201,0.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:47:14.177000,18.6,77.7,999.5,True,26.7,186,1.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:48:14.191000,18.6,78.1,999.4,False,26.7,159,1.5,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:49:14.204000,18.5,78.5,999.4,False,26.3,190,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:50:14.219000,18.3,78.7,999.4,False,26.2,191,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:51:14.232000,18.2,79.7,999.4,False,26.4,211,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:52:14.346000,18.2,79.4,999.4,False,26.2,191,1.5,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:53:14.693000,18.3,79.1,999.3,False,26.4,181,2.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:54:14.272000,18.3,79.3,999.3,True,26.4,212,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:55:14.289000,18.5,78.8,999.3,True,26.6,229,2.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:56:14.300000,18.5,78.9,999.4,True,26.4,242,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:57:14.314000,18.5,78.6,999.3,True,26.7,159,1.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:58:14.328000,18.5,78.1,999.2,True,26.8,18,1.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:59:14.341000,18.5,78.2,999.2,True,26.8,220,1.2,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:00:14.356000,18.4,78.6,999.2,True,26.6,216,2.3,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:01:14.369000,18.4,79.1,999.2,True,26.4,211,1.6,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:02:14.381000,18.4,79.0,999.2,True,26.5,174,1.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:03:14.395000,18.4,79.2,999.3,True,26.4,239,1.8,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:04:14.409000,18.5,79.3,999.2,True,26.3,201,0.9,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:05:14.423000,18.4,79.2,999.3,False,26.2,205,1.4,2018,Spanish Grand Prix,Q,conventional,5
0 days 01:06:14.438000,18.4,79.3,999.2,True,26.2,119,1.0,2018,Spanish Grand Prix,Q,conventional,5
0 days 00:00:18.513000,21.4,72.1,1018.2,False,33.4,316,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:01:18.519000,21.6,72.1,1018.3,False,33.4,306,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:02:18.533000,21.4,72.1,1018.3,False,33.1,282,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:03:18.545000,21.3,72.1,1018.2,False,32.9,298,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:04:18.558000,21.1,72.1,1018.2,False,32.7,249,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:05:18.573000,21.0,72.1,1018.2,False,32.7,264,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:06:18.587000,21.2,72.1,1018.3,False,32.7,292,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:07:18.601000,21.3,72.1,1018.3,False,33.4,293,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:08:18.615000,21.3,0.0,1018.3,False,33.4,272,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:09:18.630000,21.5,0.0,1018.2,False,33.9,284,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:10:18.643000,21.4,0.0,1018.2,False,34.0,0,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:11:18.657000,21.5,0.0,1018.2,False,33.8,0,0.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:12:18.670000,21.6,0.0,1018.2,False,33.5,176,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:13:18.685000,21.6,0.0,1018.4,False,33.5,179,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:14:18.699000,21.6,0.0,1018.3,False,33.4,187,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:15:18.711000,21.4,0.0,1018.3,False,33.1,167,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:16:18.725000,21.4,0.0,1018.2,False,33.0,290,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:17:18.739000,21.4,0.0,1018.3,False,32.7,176,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:18:18.755000,21.5,0.0,1018.4,False,33.5,177,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:19:18.769000,21.5,0.0,1018.2,False,33.7,176,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:20:18.781000,21.5,0.0,1018.2,False,33.7,176,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:21:18.795000,21.9,0.0,1018.3,False,34.2,161,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:22:18.810000,22.1,73.0,1018.3,False,34.3,185,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:23:18.826000,22.0,73.0,1018.2,False,33.7,198,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:24:18.839000,21.8,73.0,1018.2,False,33.3,163,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:25:18.854000,21.8,73.0,1018.2,False,33.2,180,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:26:18.868000,21.8,73.0,1018.2,False,33.8,152,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:27:18.880000,21.8,73.0,1018.2,False,33.8,163,1.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:28:18.896000,21.9,73.0,1018.2,False,33.8,169,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:29:18.909000,21.8,73.0,1018.2,False,33.7,161,1.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:30:18.926000,21.8,73.0,1018.2,False,32.8,164,1.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:31:18.936000,21.9,73.0,1018.3,False,33.3,199,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:32:18.951000,21.8,73.0,1018.2,False,33.3,170,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:33:18.965000,21.6,73.0,1018.2,False,33.1,143,2.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:34:18.979000,21.5,73.0,1018.2,False,32.8,165,1.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:35:18.993000,21.5,73.0,1018.2,False,32.8,172,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:36:19.007000,21.6,73.0,1018.1,False,33.6,168,2.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:37:19.021000,21.7,73.0,1018.2,False,33.9,223,1.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:38:19.036000,21.6,73.0,1018.2,False,33.4,185,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:39:19.051000,21.4,73.3,1018.2,False,32.6,275,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:40:19.084000,21.2,74.0,1018.2,False,32.6,205,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:41:19.085000,21.2,74.2,1018.1,False,32.4,206,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:42:19.095000,21.3,73.8,1018.2,False,32.7,0,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:43:19.106000,21.4,72.9,1018.2,False,33.2,209,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:44:19.124000,21.3,73.1,1018.2,False,33.6,248,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:45:19.135000,21.3,73.4,1018.2,False,33.3,191,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:46:19.149000,21.3,73.5,1018.2,False,33.3,235,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:47:19.165000,21.3,73.4,1018.2,False,33.7,264,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:48:19.179000,21.3,74.0,1018.1,False,33.7,157,0.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:49:19.192000,21.4,73.6,1018.1,False,34.9,169,1.1,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:50:19.206000,21.5,72.4,1018.1,False,34.9,195,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:51:19.219000,21.4,72.7,1018.1,False,34.9,165,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:52:19.234000,21.4,73.3,1018.2,False,34.8,173,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:53:19.248000,21.4,73.0,1018.1,False,34.8,164,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:54:19.264000,21.3,73.4,1018.1,False,34.9,179,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:55:19.276000,21.4,73.5,1018.1,False,35.3,153,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:56:19.290000,21.7,71.9,1018.1,False,35.4,152,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:57:19.305000,21.8,71.1,1018.1,False,35.7,155,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:58:19.318000,21.8,71.1,1018.1,False,35.5,160,1.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:59:19.332000,22.0,70.5,1018.1,False,35.5,140,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:00:19.346000,22.0,70.5,1018.1,False,35.5,140,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:01:19.362000,22.1,69.6,1018.0,False,36.6,185,1.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:02:19.376000,22.0,70.2,1018.1,False,36.0,161,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:03:19.388000,22.1,69.7,1018.0,False,35.1,200,1.2,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:04:19.402000,22.1,70.0,1018.0,False,34.4,176,1.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:05:19.415000,21.9,70.1,1018.1,False,34.4,229,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:06:19.429000,21.9,69.9,1018.1,False,34.6,266,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:07:19.447000,21.8,70.3,1018.1,False,34.6,171,1.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:08:19.458000,21.8,70.3,1018.1,False,34.6,171,1.3,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:09:19.472000,21.7,70.9,1018.1,False,33.9,180,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:10:19.488000,21.5,71.8,1018.0,False,34.2,174,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:11:19.499000,21.6,71.9,1018.1,False,34.3,201,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:12:19.515000,21.6,71.4,1018.1,False,34.8,204,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:13:19.528000,21.6,71.4,1018.1,False,34.8,204,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:14:19.545000,21.7,71.6,1018.1,False,34.8,288,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:15:19.555000,21.8,71.5,1018.1,False,35.4,290,0.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:16:19.571000,21.8,71.4,1018.0,False,35.6,206,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:17:19.585000,21.8,71.4,1018.0,False,35.6,206,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:18:19.597000,21.8,70.9,1018.1,False,35.7,261,0.9,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:19:19.612000,21.7,71.6,1018.1,False,35.8,309,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:20:19.629000,21.7,71.9,1018.0,False,36.5,208,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:21:19.639000,21.7,71.9,1018.0,False,36.5,208,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:22:19.654000,21.8,71.2,1018.0,False,36.7,229,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:23:19.668000,21.8,71.2,1018.0,False,36.7,229,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:24:19.680000,22.1,69.8,1017.9,False,37.1,177,0.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:25:19.695000,22.0,70.0,1018.0,False,37.0,226,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:26:19.709000,22.0,70.0,1018.0,False,37.0,226,0.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:27:19.724000,21.8,71.7,1018.0,False,36.9,173,1.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:28:19.737000,21.7,71.7,1018.1,False,36.6,178,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:29:19.751000,21.6,72.2,1018.1,False,36.9,138,1.5,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:30:19.766000,21.9,70.2,1018.1,False,37.0,0,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:31:19.781000,21.8,70.9,1018.0,False,36.7,203,0.6,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:32:19.812000,21.8,71.1,1018.1,False,36.7,174,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:33:19.811000,22.0,70.8,1018.0,False,36.9,124,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:34:19.823000,22.4,69.5,1018.1,False,38.1,158,0.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:35:19.838000,22.7,68.0,1018.1,False,38.2,234,1.0,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:36:19.849000,22.9,67.8,1018.0,False,37.8,104,1.8,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:37:19.863000,23.0,67.1,1018.0,False,37.6,186,1.7,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:38:19.879000,22.9,67.4,1018.1,False,37.6,181,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 01:39:19.892000,22.9,67.4,1018.1,False,37.6,181,1.4,2018,Monaco Grand Prix,FP1,conventional,6
0 days 00:00:12.600000,22.1,69.5,1017.4,False,38.8,152,0.9,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:01:12.615000,21.7,70.4,1017.4,False,39.6,331,0.7,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:02:12.628000,21.3,72.4,1017.5,False,39.2,290,0.7,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:03:12.642000,21.2,72.8,1017.4,False,39.2,199,0.7,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:04:12.659000,21.1,73.9,1017.4,False,39.6,171,0.7,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:05:12.671000,21.3,72.7,1017.4,False,40.0,184,0.6,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:06:12.685000,21.5,72.0,1017.4,False,39.8,0,0.8,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:07:12.699000,21.5,72.3,1017.3,False,39.9,160,0.5,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:08:12.713000,21.3,73.0,1017.4,False,39.3,194,1.6,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:09:12.747000,21.3,73.1,1017.4,False,39.4,152,0.7,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:10:12.741000,21.5,72.2,1017.4,False,39.7,151,1.3,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:11:12.757000,21.9,71.1,1017.3,False,40.5,181,1.3,2018,Monaco Grand Prix,FP2,conventional,6
0 days 00:12:12.769000,22.4,69.2,1017.4,False,40.8,151,1.4,2018,Monaco Grand Prix,FP2,conventional,6
