driverId,predicted_position,start_position,position,grid
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,1,1
830,8,1,4,1
830,8,1,4,1
830,8,1,4,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
830,8,1,2,1
844,13,2,2,2
844,13,2,2,2
844,13,2,2,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,5,2
844,13,2,5,2
844,13,2,5,2
844,13,2,5,2
844,13,2,5,2
844,13,2,5,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
844,13,2,3,2
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,3,3
832,5,3,3,3
832,5,3,3,3
832,5,3,3,3
832,5,3,2,3
832,5,3,2,3
832,5,3,2,3
832,5,3,5,3
832,5,3,5,3
832,5,3,5,3
832,5,3,5,3
832,5,3,5,3
832,5,3,5,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
832,5,3,4,3
857,11,6,3,6
857,11,6,3,6
857,11,6,3,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,2,6
857,11,6,1,6
857,11,6,1,6
857,11,6,1,6
857,11,6,4,6
857,11,6,4,6
857,11,6,4,6
857,11,6,4,6
857,11,6,4,6
857,11,6,4,6
857,11,6,5,6
857,11,6,19,6
857,11,6,19,6
857,11,6,19,6
857,11,6,19,6
857,11,6,18,6
857,11,6,18,6
857,11,6,17,6
857,11,6,17,6
857,11,6,17,6
857,11,6,17,6
857,11,6,17,6
857,11,6,16,6
857,11,6,15,6
857,11,6,15,6
857,11,6,15,6
857,11,6,14,6
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,8,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,6,8
1,2,20,6,8
1,2,20,5,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,8,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,7,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
1,2,20,6,8
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,12,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,14,15
4,6,20,13,15
4,6,20,13,15
4,6,20,13,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,11,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,10,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
4,6,20,9,15
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,7,9
807,18,20,8,9
807,18,20,8,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,13,9
807,18,20,14,9
807,18,20,14,9
807,18,20,15,9
807,18,20,16,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,15,9
807,18,20,14,9
807,18,20,12,9
807,18,20,12,9
807,18,20,12,9
807,18,20,12,9
807,18,20,12,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
807,18,20,11,9
815,12,20,5,4
815,12,20,5,4
815,12,20,5,4
