driverId,predicted_position,start_position,position,grid
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
1,12,18,14,14
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,7,13
20,9,18,8,13
20,9,18,8,13
20,9,18,8,13
20,9,18,8,13
20,9,18,8,13
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
815,5,18,2,3
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,15,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,17,6
817,18,18,17,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
817,18,18,18,6
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,6,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
822,17,18,5,7
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,8,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,8,8
825,15,18,8,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
825,15,18,9,8
830,8,18,1,1
830,8,18,1,1
